num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/flatten_observations,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,416832.0,False,104,88e23_00000,2025-07-23_01-19-57,1753233597,6.5095250606536865,676.1039292812347,8806,nrxr0b6i9i,10.38.191.215,676.1039292812347,104,6.499018161457476,1.830286858916917e-05,6.498522006039564,0.24739870879391623,6.244326283024171,0.003084356564831939,264.0,0.12579434218613528,4008.0,0.00027098705518448723,416832.0,103.0,345.1297052357984,0.0,0.0023257150314748287,345.1297052357984,0.0018248424517073264,125.40980840658781,6,0,0,24.433333333333334,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.000482610567729088,416832.0,0.001023363240879437,4008.0,416832.0,5.090021,104.0,5.073175,0.33794597,0.0,12973696,0.0047981096,141065,-0.0005046129,1.0,128.0,5e-05,1244.8336,-0.017528655,124672,0.07119140774011612,0.75132346,20186.08823825762,4008.0,12973696,141065,4044048,4154.044761191808,0,421098240,124672,655752.2920889504,20185.963502245144,20185.387860388026,0.17839578797148273,0.00017169624142010344,3.757272534182822e-05,5.39550294275738e-06,5.913497832198728e-05,1.0467238749337769e-05,5.6590050814216575e-05,0.00028712731349480155,0.00014027504052304947,6.986779764072638e-05,0.00021111108790226624,0.00013449943523980354,2.996460118653176e-06,0.010863694242462918,0.001095797862730004,0.059194045603228766,7.779790846518696e-06,0.0829546761605405,3.028581560606601e-05,0.00023949079703492734,0.023234683728612548
1,420840.0,False,105,88e23_00000,2025-07-23_01-20-03,1753233603,6.369404315948486,682.4733335971832,8806,nrxr0b6i9i,10.38.191.215,682.4733335971832,105,6.497645845705226,1.8260488238495905e-05,6.497149362665014,0.24694463467902336,6.243388201508353,0.0030924261522955543,264.0,0.1256532538979092,4008.0,0.00027408838321583376,420840.0,104.0,349.1534303564492,0.0,0.0023257150314748287,349.1534303564492,0.0017221178510462016,124.2198924337519,6,0,0,23.077777777777776,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.00048102492160436583,420840.0,0.0010144684439534395,4008.0,420840.0,4.4756427,105.0,4.5764217,0.28678617,0.0,13098368,0.004531452,141065,-0.0024018288,1.0,128.0,5e-05,1475.4324,0.10045655,124672,0.03559570387005806,0.5626304,20236.95567643195,4008.0,13098368,141065,4044048,4154.02431357989,0,425142288,124672,657354.5611703275,20236.817617669352,20236.277286574677,0.17875353515400827,0.00017091154747221087,3.623081504044405e-05,5.450580304240776e-06,5.914936042748035e-05,1.0427386689978376e-05,5.6169306752769104e-05,0.00028173135992797774,0.0001389958991451866,6.823153780318482e-05,0.00021204226482556413,0.0001363929217351941,3.0219766764954505e-06,0.010913142415292214,0.0011030505093786735,0.05961889613512022,7.81148853315105e-06,0.08274836255893912,3.038370555386239e-05,0.0002391588244467058,0.0233149214926691
1,424848.0,False,106,88e23_00000,2025-07-23_01-20-10,1753233610,6.520128011703491,688.9934616088867,8806,nrxr0b6i9i,10.38.191.215,688.9934616088867,106,6.497757879069836,1.8201702692406074e-05,6.497260513849263,0.24630603677834897,6.244140356819501,0.0030865497648507535,264.0,0.12546323846705015,4008.0,0.0002632594227142393,424848.0,105.0,352.1902133263032,0.0,0.0023257150314748287,352.1902133263032,0.0016532652746675525,123.13172185867188,6,0,0,18.633333333333333,20.322222222222223,0.0,4.07000407000407e-05,4008.0,0.00047111516353562366,424848.0,0.000992001676476957,4008.0,424848.0,4.8892097,106.0,4.776062,0.55329776,0.0,13223040,0.007309906,141065,-0.00021779537,1.0,128.0,5e-05,1356.1533,-0.113407746,124672,0.03559570387005806,0.53750306,20295.854478660935,4008.0,13223040,141065,4044048,4154.004070444092,0,429186336,124672,659219.1351209391,20295.713946373555,20295.19452197482,0.18069744375896252,0.00016747328673765937,3.5445563210501115e-05,5.360238697949441e-06,5.78286962444297e-05,1.0271469014157702e-05,5.375816245201711e-05,0.0002679796452544749,0.00013760114014700514,6.536475396527019e-05,0.0002066620106114476,0.00013981022828954716,3.0314619878485724e-06,0.010907071417329786,0.0011022449110125584,0.05958424020389153,7.802617481242201e-06,0.08474504500588227,3.0348284977553692e-05,0.00023873486934530613,0.02330587387704828
1,428856.0,False,107,88e23_00000,2025-07-23_01-20-16,1753233616,6.396250486373901,695.3897120952606,8806,nrxr0b6i9i,10.38.191.215,695.3897120952606,107,6.4966513930475225,1.8142461920493575e-05,6.4961538987813965,0.2463163862383641,6.243018337313968,0.003084593600252497,288.0,0.12523887100914352,4008.0,0.00025351620085790926,428856.0,106.0,347.75081085822325,24.0,0.0023257150314748287,347.75081085822325,0.0015600686455129952,122.09718683777466,6,0,0,18.788888888888888,20.311111111111114,0.0,4.07000407000407e-05,4008.0,0.000463495237867853,428856.0,0.0009746033133400202,4008.0,428856.0,4.270263,107.0,4.2465134,0.35866758,0.0,13348352,0.0029726732,141065,0.00032639503,1.0,128.0,5e-05,750.311,-0.023856264,125312,0.01779785193502903,0.64219177,20332.163407285178,4008.0,13348352,141065,4088304,4154.224029739651,0,433274640,125312,660546.6800472476,20332.054049201914,20331.570528786815,0.18028020044355372,0.00016517745122139583,3.442433103156912e-05,5.242381983801803e-06,5.695817944864964e-05,9.894164019844533e-06,5.185935806627703e-05,0.0002578185562878432,0.00013589535802942463,6.911272652675401e-05,0.0002042054045436291,0.00013569949492874195,2.9434910187390766e-06,0.010910283169299859,0.0011026515594058563,0.05955283469576279,7.79291313050357e-06,0.08433983492439831,3.0290680600702386e-05,0.00023825748630110024,0.02332457996102908
1,432864.0,False,108,88e23_00000,2025-07-23_01-20-22,1753233622,6.467569589614868,701.8572816848755,8806,nrxr0b6i9i,10.38.191.215,701.8572816848755,108,6.496281406559383,1.8112880133853946e-05,6.495782864596346,0.2456871146916066,6.243258658047037,0.003091058290607766,288.0,0.12506660429151842,4008.0,0.00025514837158988995,432864.0,107.0,351.08031362196726,0.0,0.0023257150314748287,351.08031362196726,0.0015060196020367962,121.13745341388098,6,0,0,26.355555555555554,20.311111111111114,0.0,4.07000407000407e-05,4008.0,0.0004642670285935103,432864.0,0.0009733587804035739,4008.0,432864.0,3.992406,108.0,3.969368,0.5547634,0.0,13473024,0.00827063,141065,-0.0031081438,1.0,128.0,5e-05,869.041,-0.023184994,124672,0.01779785193502903,0.21639314,20310.793058786367,4008.0,13473024,141065,4044048,4154.201789442255,0,437318688,124672,659802.308899205,20310.687313208455,20310.234167383755,0.17980477911680334,0.00016523551690156215,3.403516049150116e-05,5.4789484515697e-06,5.735370477614638e-05,9.980555521587548e-06,5.219198599858084e-05,0.00025760231792034766,0.00013661687406134302,6.866298277083509e-05,0.00020393244398009733,0.0001349542530924232,2.966859595770967e-06,0.01090188801945646,0.0011014647927755116,0.059516101905231204,7.784563108748057e-06,0.08392300768355514,3.023986418919228e-05,0.00023795803789363466,0.023315267247218007
1,436872.0,False,109,88e23_00000,2025-07-23_01-20-29,1753233629,6.6628217697143555,708.5201034545898,8806,nrxr0b6i9i,10.38.191.215,708.5201034545898,109,6.497875623991148,1.806889789485328e-05,6.497376818793108,0.24513042660955361,6.2454116683204335,0.0030906187103847318,288.0,0.12490903409849224,4008.0,0.0002713730870048694,436872.0,108.0,353.60534913979154,0.0,0.0023257150314748287,353.60534913979154,0.0014647330191719552,120.2288383787477,6,0,0,19.98888888888889,20.3,0.0,4.07000407000407e-05,4008.0,0.0004626812560812257,436872.0,0.0009736888083943994,4008.0,436872.0,4.279775,109.0,4.095726,0.4656944,0.0,13597696,0.0037350352,141065,-2.5510788e-05,1.0,128.0,5e-05,1276.9937,-0.18411553,124672,0.008898925967514515,0.46720195,20304.219401443315,4008.0,13597696,141065,4044048,4154.179771547833,0,441362736,124672,659540.6599936859,20304.132817694008,20303.703728605054,0.18155141383210718,0.000163516307150703,3.388493229959967e-05,5.499067356428576e-06,5.710063003685369e-05,1.0027800506288798e-05,5.344739687442875e-05,0.00026658551858962855,0.00013489114423114072,6.69848514363437e-05,0.0002007784344698341,0.00013498119669966594,2.8358055990089117e-06,0.010894733905591421,0.001100536629101163,0.059471482559034505,7.787323446493545e-06,0.08573654213198409,3.01973697381983e-05,0.0002378684400272916,0.023303436772212915
1,440880.0,False,110,88e23_00000,2025-07-23_01-20-36,1753233636,6.66161847114563,715.1817219257355,8806,nrxr0b6i9i,10.38.191.215,715.1817219257355,110,6.499434571725409,1.8039176305249914e-05,6.498935301825373,0.24455176623704267,6.247529402672809,0.0031009088229977146,288.0,0.12468141671045684,4008.0,0.0002602021260753105,440880.0,109.0,355.5203393462671,0.0,0.0023257150314748287,355.5203393462671,0.001426533236267666,119.32870416024753,6,0,0,22.922222222222224,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.00045658810138607793,440880.0,0.0009592666884169114,4008.0,440880.0,3.8463705,110.0,3.8518043,0.6959284,0.0,13722368,0.011915263,141065,-0.0031903982,1.0,128.0,5e-05,473.9264,0.00532788,124672,0.008898925967514515,0.32205415,20270.470112466726,4008.0,13722368,141065,4044048,4154.157973832355,0,445406784,124672,658401.6482574703,20270.40042216254,20269.997926859145,0.18108380800624094,0.00016164849257696443,3.3055339231270917e-05,5.453161904379812e-06,5.686415171130546e-05,1.033022603937208e-05,5.1823210959256975e-05,0.0002592990916044792,0.00013385109028017422,6.492505846128126e-05,0.00019846137704686092,0.00013262134954859545,2.7558221685728737e-06,0.010887222086290393,0.0011010948060404466,0.05946120913823385,7.778070059326278e-06,0.08530439253982804,3.015805694653512e-05,0.0002375129142219846,0.02328549919483431
1,444888.0,False,111,88e23_00000,2025-07-23_01-20-42,1753233642,6.588301658630371,721.7700235843658,8806,nrxr0b6i9i,10.38.191.215,721.7700235843658,111,6.500233700306126,1.7994953215831945e-05,6.4997338307738,0.24403632583689502,6.248840026088373,0.003096013293328347,288.0,0.1245769512385882,4008.0,0.0002617054007170041,444888.0,110.0,356.9727070428125,0.0,0.0023257150314748287,356.9727070428125,0.0014281394817043807,118.44363674971,6,0,0,26.43,20.32,0.0,4.0700040700040695e-05,4008.0,0.0004748974747792358,444888.0,0.0009640375463594134,4008.0,444888.0,3.9572747,111.0,3.909387,0.57627696,0.0,13847040,0.007652248,141065,0.00037753582,1.0,128.0,5e-05,713.0377,-0.047955927,124672,0.008898925967514515,0.16371544,20221.955281834707,4008.0,13847040,141065,4044048,4154.136394094032,0,449450832,124672,656777.1377945951,20221.83835431538,20221.386194203384,0.18068690617795297,0.00017302006825679696,3.4021388961165466e-05,5.5803199285148944e-06,5.675030483792624e-05,1.2187665629320344e-05,5.279076850418026e-05,0.00026308541377066517,0.00013434492708431077,6.408464961833739e-05,0.00019913497088044492,0.00013310014193778456,2.7256162869886926e-06,0.0108842135446279,0.0011009828932401235,0.05948611365236282,7.781603132722692e-06,0.08489935732494823,3.0154201577722843e-05,0.00023731087729601802,0.02327270008104835
1,448896.0,False,112,88e23_00000,2025-07-23_01-20-49,1753233649,6.901166677474976,728.6711902618408,8806,nrxr0b6i9i,10.38.191.215,728.6711902618408,112,6.504103082199617,1.7997161066042665e-05,6.503602164676293,0.24363395107919567,6.253113220959318,0.0030936002089637896,288.0,0.12450546384115513,4008.0,0.000268180240410983,448896.0,111.0,358.0742401760661,0.0,0.0023257150314748287,358.0742401760661,0.0014482744016944828,117.59720616194772,6,0,0,22.422222222222224,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.00048122224904460434,448896.0,0.000981533226990395,4008.0,448896.0,4.3060994,112.0,4.2275476,0.7240593,0.0,13971712,0.012402369,141065,-0.0031517744,1.0,128.0,5e-05,691.3515,-0.07866138,124672,0.008898925967514515,0.69602495,20193.804457604303,4008.0,13971712,141065,4044048,4154.1150301530915,0,453494880,124672,655821.2342281675,20193.695322294465,20193.243783653143,0.18283351299381606,0.00017169394390630937,3.428158835756536e-05,5.577380247539056e-06,5.7003830237111424e-05,1.5869844205020742e-05,5.615050748115986e-05,0.00027018557591379597,0.0001347204510003358,6.917901213865554e-05,0.00020409283096185738,0.00013230057157955616,2.843609408385362e-06,0.010880483948785928,0.0011006804054422704,0.0595741317737864,7.773468656428195e-06,0.08696398126204731,3.0140997031046566e-05,0.00023695966051932228,0.023272448051800492
1,452904.0,False,113,88e23_00000,2025-07-23_01-20-56,1753233656,6.328326225280762,734.9995164871216,8806,nrxr0b6i9i,10.38.191.215,734.9995164871216,113,6.502206390356075,1.7972990408889663e-05,6.501704973784436,0.24317027484057593,6.2516841145845685,0.0030870113072810367,288.0,0.12440369283098134,4008.0,0.00026774481794975983,452904.0,112.0,358.9097075830539,0.0,0.0023257150314748287,358.9097075830539,0.0014381813283478393,116.72929144778527,6,0,0,21.866666666666664,20.322222222222223,0.0,4.07000407000407e-05,4008.0,0.0004941565740653543,452904.0,0.000988431791317772,4008.0,452904.0,4.7584887,113.0,4.810896,0.642136,0.0,14096384,0.006245212,141065,-0.0010895729,1.0,128.0,5e-05,688.0581,0.05235188,124672,0.008898925967514515,0.5132585,20177.568029207858,4008.0,14096384,141065,4044048,4154.093879851561,0,457538928,124672,655260.5659879402,20177.557158746447,20177.148729011704,0.18251954265218664,0.00017077630268305728,3.436590274072967e-05,5.591355249586941e-06,6.264406205986314e-05,1.455272286721817e-05,5.560989579000425e-05,0.0002717446618240033,0.00013565078718631382,6.826913066343272e-05,0.00020440637129531876,0.00013144495557061706,2.9051038514062874e-06,0.010882606240325051,0.0011012560877193107,0.059632727741135046,7.765173381027242e-06,0.08659252356177789,3.0126741750167292e-05,0.00023764487646467378,0.02326814977627681
1,456912.0,False,114,88e23_00000,2025-07-23_01-21-02,1753233662,6.39535117149353,741.3948676586151,8806,nrxr0b6i9i,10.38.191.215,741.3948676586151,114,6.501039935349798,1.7954016094405144e-05,6.500537478173674,0.24326559240501588,6.250422621726245,0.0030831170084613183,288.0,0.12453571823625535,4008.0,0.0002911529892075087,456912.0,113.0,359.54339111925486,0.0,0.0023257150314748287,359.54339111925486,0.0015069762183486993,115.96834041811647,6,0,0,27.22222222222222,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.0005160595369327649,456912.0,0.0010606537834043368,4008.0,456912.0,5.6178374,114.0,5.501564,0.7393229,0.0,14221056,0.0059901304,141065,-0.0035128593,1.0,128.0,5e-05,1042.1943,-0.11632771,124672,0.008898925967514515,0.54428804,20204.47603345606,4008.0,14221056,141065,4044048,4154.072941053046,0,461582976,124672,656087.0882670783,20204.369179446734,20203.979098392163,0.18211764788867404,0.00017769467851836348,3.6630524621192e-05,9.272289661775728e-06,6.381260066032727e-05,1.3864163577883526e-05,5.8297219748722265e-05,0.00029389255222116666,0.00015167714071788119,6.93257284675e-05,0.0002142479835362079,0.00013914978793926522,2.97297191889427e-06,0.010884462911278753,0.0011021244648058417,0.05961120733647898,7.7624092954418e-06,0.0862149189990447,3.012360000202578e-05,0.0002375053993316732,0.023263399578692213
1,460920.0,False,115,88e23_00000,2025-07-23_01-21-09,1753233669,6.520066261291504,747.9149339199066,8806,nrxr0b6i9i,10.38.191.215,747.9149339199066,115,6.5011414892492265,1.792058181896677e-05,6.500639410853959,0.242803022206154,6.250970974803873,0.0030958933415524406,288.0,0.12441802108004575,4008.0,0.0002825589799258723,460920.0,114.0,360.02403819197224,0.0,0.0023257150314748287,360.02403819197224,0.0014862022380741368,115.28836209299527,6,0,0,19.58888888888889,20.333333333333336,0.0,4.07000407000407e-05,4008.0,0.0005124131690922181,460920.0,0.001049882105321564,4008.0,460920.0,5.738596,115.0,5.752227,0.7666469,0.0,14345728,0.011520682,141065,-0.0011714697,1.0,128.0,5e-05,1262.4893,0.013528279,124672,0.008898925967514515,0.18156411,20209.500445554284,4008.0,14345728,141065,4044048,4154.052211642515,0,465627024,124672,656206.4343673295,20209.30840273336,20209.00371342317,0.18395334775774635,0.00017921326158821607,3.553747458976862e-05,8.219193965989545e-06,6.216758604988403e-05,1.3162478125047524e-05,5.661614951823427e-05,0.0002871832972790853,0.00014834878494321155,6.797778998676707e-05,0.00021500556868976988,0.00014018289509505518,2.908661996108294e-06,0.010880804722216567,0.001102244976707261,0.059622909567644815,7.827175110920342e-06,0.0880563772918899,2.9941647797362275e-05,0.00023749434936918017,0.023250035937042116
1,464928.0,False,116,88e23_00000,2025-07-23_01-21-15,1753233675,6.267374515533447,754.1823084354401,8806,nrxr0b6i9i,10.38.191.215,754.1823084354401,116,6.49872216727683,1.789818278266511e-05,6.498219075486855,0.24222175893092976,6.24913568133898,0.00309206439352901,288.0,0.1242150182500753,4008.0,0.0002706515702517249,464928.0,115.0,360.3886167696128,0.0,0.0023257150314748287,360.3886167696128,0.0014556604214083016,114.64342816066338,6,0,0,19.2,20.311111111111114,0.0,4.07000407000407e-05,4008.0,0.000495370804222455,464928.0,0.0010177227797744154,4008.0,464928.0,6.699055,116.0,6.636501,0.7617506,0.0,14470400,0.02412372,141065,-0.0030750036,1.0,128.0,5e-05,2413.9114,-0.06276947,124672,0.01334838941693306,0.3641405,20260.48526608428,4008.0,14470400,141065,4044048,4154.03168952609,0,469671072,124672,657828.6519039741,20260.304011558685,20260.026508315957,0.18348593825547566,0.00017380019848004227,3.502924877346682e-05,7.32601030507552e-06,6.028616423481393e-05,1.2099533189585405e-05,5.446836593419969e-05,0.0002762266303948104,0.00014434098427548085,6.599541846987807e-05,0.00020904014954917035,0.00013685477749673114,2.880073117046593e-06,0.010900644946778587,0.0011018165261174058,0.05958194423898728,7.819218214194607e-06,0.08761767428046445,2.9903364856085084e-05,0.00023731738303093536,0.023245061007471847
1,468936.0,False,117,88e23_00000,2025-07-23_01-21-21,1753233681,6.352019786834717,760.5343282222748,8806,nrxr0b6i9i,10.38.191.215,760.5343282222748,117,6.4971753486017185,1.7872990251584712e-05,6.496671655714699,0.24163268101822116,6.248183772215019,0.0030873382773389667,288.0,0.12405657676177927,4008.0,0.00026652804566911495,468936.0,116.0,360.66516249998034,0.0,0.0023257150314748287,360.66516249998034,0.001446840266835465,114.07960647574534,6,0,0,18.8125,20.3,0.0,4.07000407000407e-05,4008.0,0.00048542346640221613,468936.0,0.0010008102671449383,4008.0,468936.0,6.642242,117.0,6.653318,0.92135847,0.0,14595072,0.02100496,141065,-0.00039625168,1.0,128.0,5e-05,3980.9558,0.010795226,124672,0.02002258412539959,0.6025562,20263.785920440896,4008.0,14595072,141065,4044048,4154.01137263083,0,473715120,124672,657905.4721016438,20263.630183637808,20263.373835554856,0.18300110937150005,0.00017069912932277692,3.4618909038671506e-05,6.7688976634943625e-06,5.939881076306586e-05,1.1574794386325112e-05,5.293938156212264e-05,0.0002703073619672924,0.00014136350094177196,6.466945390805959e-05,0.00020609495666300617,0.00013645146268644634,3.021839618913902e-06,0.010896667562472744,0.0011013502735663023,0.05953946460018878,7.81230946191373e-06,0.08718140701072137,2.9898750213037425e-05,0.00023711471234012186,0.023244609826339926
1,472944.0,False,118,88e23_00000,2025-07-23_01-21-28,1753233688,6.554415941238403,767.0887441635132,8806,nrxr0b6i9i,10.38.191.215,767.0887441635132,118,6.49764732289956,1.783121133366607e-05,6.497142955624348,0.2432782858404981,6.2469832149825075,0.003113851697075004,288.0,0.12387289873753517,4008.0,0.00025976021039207723,472944.0,117.0,360.8749375028269,0.0,0.0023257150314748287,360.8749375028269,0.0014385711397795003,113.56669352404317,6,0,0,23.509999999999998,20.310000000000002,0.0,4.0700040700040695e-05,4008.0,0.00047414239226819334,472944.0,0.0009781044852431558,4008.0,472944.0,7.730609,118.0,7.856323,0.88856804,0.0,14719744,0.04848776,141065,-0.0014036894,1.0,128.0,5e-05,3677.4333,0.124742806,124672,0.03003387525677681,0.72443366,20296.46820982415,4008.0,14719744,141065,4044048,4153.9912589045225,0,477759168,124672,658937.6653839474,20296.339477956288,20296.115880125955,0.18259560831903682,0.00016737404970147444,3.4007304315629345e-05,6.5661002926908734e-06,5.776201378665855e-05,1.1013763645955706e-05,5.156359210651634e-05,0.0002621648836384802,0.00013836767912212374,6.32926853894012e-05,0.00020216254527757538,0.00013288320150187612,2.972840220624084e-06,0.010902792100804491,0.001101308542383798,0.059502559571147175,7.848711104295057e-06,0.08678365844558232,2.996956296560962e-05,0.00023631888803845696,0.023269432015317986
1,476952.0,False,119,88e23_00000,2025-07-23_01-21-34,1753233694,6.305802822113037,773.3945469856262,8806,nrxr0b6i9i,10.38.191.215,773.3945469856262,119,6.495639894229269,1.7836230069142465e-05,6.495134861898823,0.24270505686680796,6.245552577548824,0.0031089740180168133,288.0,0.12376617903566195,4008.0,0.0002558811270113056,476952.0,118.0,361.0340672889676,0.0,0.0023257150314748287,361.0340672889676,0.0014747456297618342,113.05026054264245,6,0,0,19.412499999999998,20.3125,0.0,4.07000407000407e-05,4008.0,0.00046785563105550954,476952.0,0.0009725391575210593,4008.0,476952.0,8.901023,119.0,8.708626,1.1020045,0.0,14844416,0.011407238,141065,-0.00015056133,1.0,128.0,5e-05,8839.158,-0.19273916,124672,0.03003387525677681,1.1891984,20283.86691840257,4008.0,14844416,141065,4044048,4153.971346315478,0,481803216,124672,658498.4276145308,20283.732210614784,20283.512458658566,0.18209174137149328,0.00016543195164525596,3.373713785752126e-05,6.169422083699078e-06,5.7344772996984664e-05,1.0618085204059781e-05,5.098939913546807e-05,0.0002573575594480858,0.00013734985708788595,6.194511156617797e-05,0.00020632346142428825,0.00013152233609887434,2.9204132475221318e-06,0.010893867396042216,0.0010998798372737141,0.05946104739618143,7.842140722463913e-06,0.08634138085471935,2.991854908982735e-05,0.00023548820908105364,0.023262326141647822
1,480960.0,False,120,88e23_00000,2025-07-23_01-21-41,1753233701,6.532859802246094,779.9274067878723,8806,nrxr0b6i9i,10.38.191.215,779.9274067878723,120,6.495920669730877,1.7807177403613393e-05,6.495414543099531,0.24209725549411792,6.246444074045982,0.0031046774038535003,288.0,0.12360550002566502,4008.0,0.0002493089379639785,480960.0,119.0,361.1547819965224,0.0,0.0023257150314748287,361.1547819965224,0.001473833336946107,112.59465747987943,6,0,0,19.87777777777778,20.322222222222226,0.0,4.07000407000407e-05,4008.0,0.0004604893572460286,480960.0,0.0009619636671418164,4008.0,480960.0,8.099639,120.0,8.157447,0.92548406,0.0,14969088,0.0072548697,141065,-0.00081801414,1.0,128.0,5e-05,5806.7188,0.057590093,124672,0.03003387525677681,0.5909888,20285.27729923753,4008.0,14969088,141065,4044048,4153.951632852323,0,485847264,124672,658520.684091706,20285.1871357348,20284.955494241043,0.1840040909037067,0.00016309560540586255,3.337313293549756e-05,5.826818155401881e-06,5.654374635947189e-05,1.0455945083446668e-05,4.9770561803681334e-05,0.00025334479648561793,0.00013596826188661971,6.177773717576164e-05,0.00020469365296337208,0.00013112419274263445,3.0914758538521295e-06,0.010889190554393543,0.0010994325232026633,0.059456959276688315,7.835747803160036e-06,0.0882655985541351,2.994329621683183e-05,0.0002351762575634681,0.023260462262479267
1,484968.0,False,121,88e23_00000,2025-07-23_01-21-47,1753233707,6.493139028549194,786.4205458164215,8806,nrxr0b6i9i,10.38.191.215,786.4205458164215,121,6.495778636011641,1.762910562957726e-05,6.49527316032199,0.24279950020150443,6.2456071542336815,0.0031003674853218623,288.0,0.1240733301904515,4008.0,0.00027079719017515154,484968.0,120.0,361.24635761406347,0.0,0.0023257150314748287,361.24635761406347,0.001688476618521212,112.12484151758859,6,0,0,24.82,20.330000000000005,0.0,4.0700040700040695e-05,4008.0,0.0005331856400777725,484968.0,0.001054451672687551,4008.0,484968.0,8.62255,121.0,8.580183,1.2028043,0.0,15093760,0.014567089,141065,-0.019262552,1.0,128.0,5e-05,6240.2417,-0.042805824,124672,0.03003387525677681,1.6618159,20319.42450617953,4008.0,15093760,141065,4044048,4153.932116523801,0,489891312,124672,659592.6286982694,20319.384841023857,20319.067291959924,0.183533167390622,0.00019472040712089297,3.5475319524822706e-05,5.9057800083647e-06,6.003163928232267e-05,1.676021626308685e-05,5.548978275195918e-05,0.00028848973712747766,0.0001552623270910834,6.573682472585049e-05,0.00021725700039492484,0.00014286915430054966,3.18940022787259e-06,0.010886283558309557,0.0010993012934925634,0.059422631295595864,7.827574794351459e-06,0.08783176547855986,2.9923381098982854e-05,0.00023513579547415964,0.0232613929594212
